age_d;age_h;T;H_a;Cpm;psi_x;rho
17;21;14.9;50;0.0531697341513292;-3.94331395348837;261.399429599186
17;22;13.9;57;0.0531697341513292;-3.94331395348837;261.138211827158
17;23;13.2;62;0.0531697341513292;-3.94331395348837;260.876994055129
17;24;12.4;65;0.0531697341513292;-3.94331395348837;260.615776283101
18;1;10.5;74;0.0531697341513292;-3.94331395348837;260.354558511073
18;2;10.5;74;0.0531697341513292;-3.94331395348837;260.093340739045
18;3;10.5;73;0.0531697341513292;-3.94331395348837;259.832122967017
18;4;9.7;76;0.0531697341513292;-3.94331395348837;259.570905194989
18;5;9.9;75;0.0531697341513292;-3.94331395348837;259.30968742296
18;6;11.9;68;0.0531697341513292;-3.94331395348837;259.048469650932
18;7;14.4;58;0.0531697341513292;-3.94331395348837;258.787251878904
18;8;16.8;45;0.0531697341513292;-3.94331395348837;258.526034106876
18;9;18.7;42;0.177021792543947;-6.02920999999732;258.264816334848
18;10;19.9;39;0.292433537832314;-7.97295567804294;258.003598562819
18;11;20.9;36;0.391539850301945;-9.64208793185783;257.742380790791
18;12;22;37;0.467586798538975;-10.9228581567163;257.481163018763
18;13;21.8;33;0.515391908694565;-11.7279839783668;257.219945246735
18;14;21.8;34;0.531697341513292;-12.0025974025974;256.958727474707
18;15;22.2;33;0.515391908694564;-11.7279839783668;256.697509702678
18;16;21.3;35;0.467586798538973;-10.9228581567162;256.43629193065
18;17;20.2;38;0.39153985030195;-9.64208793185792;256.175074158622
18;18;18.3;41;0.292433537832311;-7.97295567804289;255.913856386594
18;19;17.3;44;0.177021792543943;-6.02920999999726;255.652638614566
18;20;15.7;48;0.0531697341513329;-3.94331395348843;255.391420842538
18;21;13.7;57;0.0531697341513292;-3.94331395348837;255.130203070509
18;22;13.1;59;0.0531697341513292;-3.94331395348837;254.868985298481
18;23;13.5;58;0.0531697341513292;-3.94331395348837;254.607767526453
18;24;12.8;63;0.0531697341513292;-3.94331395348837;254.346549754425
19;1;11.9;69;0.0531697341513292;-3.94331395348837;254.085331982397
19;2;11.6;73;0.0531697341513292;-3.94331395348837;253.824114210368
19;3;11.1;77;0.0531697341513292;-3.94331395348837;253.56289643834
19;4;10.8;78;0.0531697341513292;-3.94331395348837;253.301678666312
19;5;10.8;79;0.0531697341513292;-3.94331395348837;253.040460894284
19;6;12;76;0.0531697341513292;-3.94331395348837;252.779243122256
19;7;15;61;0.0531697341513292;-3.94331395348837;252.518025350227
19;8;15.8;55;0.0531697341513292;-3.94331395348837;252.256807578199
19;9;18.3;45;0.177021792543947;-6.02920999999732;251.995589806171
19;10;20.1;44;0.292433537832314;-7.97295567804294;251.734372034143
19;11;20.7;39;0.391539850301945;-9.64208793185783;251.473154262115
19;12;21.6;35;0.467586798538975;-10.9228581567163;251.211936490087
19;13;22.7;35;0.515391908694565;-11.7279839783668;250.950718718058
19;14;23.5;29;0.531697341513292;-12.0025974025974;250.68950094603
19;15;23.2;30;0.515391908694564;-11.7279839783668;250.428283174002
19;16;22.3;34;0.467586798538973;-10.9228581567162;250.167065401974
19;17;21.7;37;0.39153985030195;-9.64208793185792;249.905847629946
19;18;20.2;38;0.292433537832311;-7.97295567804289;249.644629857917
19;19;18.5;47;0.177021792543943;-6.02920999999726;249.383412085889
19;20;16.5;55;0.0531697341513329;-3.94331395348843;249.122194313861
19;21;15.6;57;0.0531697341513292;-3.94331395348837;248.860976541833
19;22;13.8;66;0.0531697341513292;-3.94331395348837;248.599758769805
19;23;13.4;66;0.0531697341513292;-3.94331395348837;248.338540997776
19;24;13.3;66;0.0531697341513292;-3.94331395348837;248.077323225748
20;1;12.7;69;0.0531697341513292;-3.94331395348837;247.81610545372
20;2;12.2;72;0.0531697341513292;-3.94331395348837;247.554887681692
20;3;11.3;75;0.0531697341513292;-3.94331395348837;247.293669909664
20;4;10.7;77;0.0531697341513292;-3.94331395348837;247.032452137636
20;5;10.9;76;0.0531697341513292;-3.94331395348837;246.771234365607
20;6;13.1;71;0.0531697341513292;-3.94331395348837;246.510016593579
20;7;15.6;62;0.0531697341513292;-3.94331395348837;246.248798821551
20;8;16.8;56;0.0531697341513292;-3.94331395348837;245.987581049523
20;9;18.6;47;0.177021792543947;-6.02920999999732;245.726363277495
20;10;19.1;43;0.292433537832314;-7.97295567804294;245.465145505466
20;11;20.5;42;0.391539850301945;-9.64208793185783;245.203927733438
20;12;20.9;43;0.467586798538975;-10.9228581567163;244.94270996141
20;13;21.3;41;0.515391908694565;-11.7279839783668;244.681492189382
20;14;21.5;42;0.531697341513292;-12.0025974025974;244.420274417354
20;15;20.1;44;0.515391908694564;-11.7279839783668;244.159056645325
20;16;18.6;49;0.467586798538973;-10.9228581567162;243.897838873297
20;17;17.7;54;0.39153985030195;-9.64208793185792;243.636621101269
20;18;16.9;62;0.292433537832311;-7.97295567804289;243.375403329241
20;19;14.9;77;0.177021792543943;-6.02920999999726;243.114185557213
20;20;14.1;81;0.0531697341513329;-3.94331395348843;242.852967785185
20;21;13.9;84;0.0531697341513292;-3.94331395348837;242.591750013156
20;22;14.1;74;0.0531697341513292;-3.94331395348837;242.330532241128
20;23;13.2;83;0.0531697341513292;-3.94331395348837;242.0693144691
20;24;13.6;79;0.0531697341513292;-3.94331395348837;241.808096697072
21;1;13.5;84;0.0531697341513292;-3.94331395348837;241.546878925044
21;2;13.3;88;0.0531697341513292;-3.94331395348837;241.285661153015
21;3;13.5;89;0.0531697341513292;-3.94331395348837;241.024443380987
21;4;13.8;87;0.0531697341513292;-3.94331395348837;240.763225608959
21;5;13.9;85;0.0531697341513292;-3.94331395348837;240.502007836931
21;6;13.8;88;0.0531697341513292;-3.94331395348837;240.240790064903
21;7;16.5;74;0.0531697341513292;-3.94331395348837;239.979572292874
21;8;16.7;74;0.0531697341513292;-3.94331395348837;239.718354520846
21;9;18;66;0.177021792543947;-6.02920999999732;239.457136748818
21;10;18.7;59;0.292433537832314;-7.97295567804294;239.19591897679
21;11;19;60;0.391539850301945;-9.64208793185783;238.934701204762
21;12;18.8;64;0.467586798538975;-10.9228581567163;238.673483432734
21;13;19.4;62;0.515391908694565;-11.7279839783668;238.412265660705
21;14;19;65;0.531697341513292;-12.0025974025974;238.151047888677
21;15;19;66;0.515391908694564;-11.7279839783668;237.889830116649
21;16;18.4;66;0.467586798538973;-10.9228581567162;237.628612344621
21;17;18.1;72;0.39153985030195;-9.64208793185792;237.367394572593
21;18;17;78;0.292433537832311;-7.97295567804289;237.106176800564
21;19;15.8;85;0.177021792543943;-6.02920999999726;236.844959028536
21;20;15;91;0.0531697341513329;-3.94331395348843;236.583741256508
21;21;14.5;90;0.0531697341513292;-3.94331395348837;236.32252348448
21;22;13.9;95;0.0531697341513292;-3.94331395348837;236.061305712452
21;23;13.8;93;0.0531697341513292;-3.94331395348837;235.800087940423
21;24;13.8;93;0.0531697341513292;-3.94331395348837;235.538870168395
22;1;13.7;97;0.0531697341513292;-3.94331395348837;235.277652396367
22;2;13.4;100;0.0531697341513292;-3.94331395348837;235.016434624339
22;3;13.4;100;0.0531697341513292;-3.94331395348837;234.755216852311
22;4;13.3;100;0.0531697341513292;-3.94331395348837;234.493999080283
22;5;13.5;100;0.0531697341513292;-3.94331395348837;234.232781308254
22;6;14.5;97;0.0531697341513292;-3.94331395348837;233.971563536226
22;7;15.5;82;0.0531697341513292;-3.94331395348837;233.710345764198
22;8;17.6;73;0.0531697341513292;-3.94331395348837;233.44912799217
22;9;20.2;65;0.177021792543947;-6.02920999999732;233.187910220142
22;10;20.6;61;0.292433537832314;-7.97295567804294;232.926692448113
22;11;21.4;59;0.391539850301945;-9.64208793185783;232.665474676085
22;12;21.5;54;0.467586798538975;-10.9228581567163;232.404256904057
22;13;22.6;51;0.515391908694565;-11.7279839783668;232.143039132029
22;14;22.4;52;0.531697341513292;-12.0025974025974;231.881821360001
22;15;23.2;48;0.515391908694564;-11.7279839783668;231.620603587972
22;16;21.6;53;0.467586798538973;-10.9228581567162;231.359385815944
22;17;20.6;57;0.39153985030195;-9.64208793185792;231.098168043916
22;18;19.1;60;0.292433537832311;-7.97295567804289;230.836950271888
22;19;18;63;0.177021792543943;-6.02920999999726;230.57573249986
22;20;17.3;69;0.0531697341513329;-3.94331395348843;230.314514727832
22;21;16.3;77;0.0531697341513292;-3.94331395348837;230.053296955803
22;22;15.3;86;0.0531697341513292;-3.94331395348837;229.792079183775
22;23;15;91;0.0531697341513292;-3.94331395348837;229.530861411747
22;24;14.6;98;0.0531697341513292;-3.94331395348837;229.269643639719
23;1;14.4;100;0.0531697341513292;-3.94331395348837;229.008425867691
23;2;14.3;100;0.0531697341513292;-3.94331395348837;228.747208095662
23;3;14.2;100;0.0531697341513292;-3.94331395348837;228.485990323634
23;4;14.1;100;0.0531697341513292;-3.94331395348837;228.224772551606
23;5;14;100;0.0531697341513292;-3.94331395348837;227.963554779578
23;6;13.9;100;0.0531697341513292;-3.94331395348837;227.70233700755
23;7;14.2;100;0.0531697341513292;-3.94331395348837;227.441119235521
23;8;14.8;100;0.0531697341513292;-3.94331395348837;227.179901463493
23;9;14.9;98;0.177021792543947;-6.02920999999732;226.918683691465
23;10;15.2;94;0.292433537832314;-7.97295567804294;226.657465919437
23;11;15.4;87;0.391539850301945;-9.64208793185783;226.396248147409
23;12;15.3;84;0.467586798538975;-10.9228581567163;226.135030375381
23;13;15.3;90;0.515391908694565;-11.7279839783668;225.873812603352
23;14;16.5;87;0.531697341513292;-12.0025974025974;225.612594831324
23;15;16.2;86;0.515391908694564;-11.7279839783668;225.351377059296
23;16;15.8;86;0.467586798538973;-10.9228581567162;225.090159287268
23;17;15.6;86;0.39153985030195;-9.64208793185792;224.82894151524
23;18;15.4;87;0.292433537832311;-7.97295567804289;224.567723743211
23;19;15;72;0.177021792543943;-6.02920999999726;224.306505971183
23;20;12.7;84;0.0531697341513329;-3.94331395348843;224.045288199155
23;21;12.9;94;0.0531697341513292;-3.94331395348837;223.784070427127
23;22;12.8;88;0.0531697341513292;-3.94331395348837;223.522852655099
23;23;13.1;87;0.0531697341513292;-3.94331395348837;223.26163488307
23;24;12.5;92;0.0531697341513292;-3.94331395348837;223.000417111042
24;1;12;100;0.0531697341513292;-3.94331395348837;222.739199339014
24;2;11.7;100;0.0531697341513292;-3.94331395348837;222.477981566986
24;3;11.4;100;0.0531697341513292;-3.94331395348837;222.216763794958
24;4;11.5;100;0.0531697341513292;-3.94331395348837;221.95554602293
24;5;11.5;100;0.0531697341513292;-3.94331395348837;221.694328250901
24;6;11.7;100;0.0531697341513292;-3.94331395348837;221.433110478873
24;7;13.3;85;0.0531697341513292;-3.94331395348837;221.171892706845
24;8;13.6;79;0.0531697341513292;-3.94331395348837;220.910674934817
24;9;13.9;77;0.177021792543947;-6.02920999999732;220.649457162789
24;10;15.4;63;0.292433537832314;-7.97295567804294;220.38823939076
24;11;16.8;53;0.391539850301945;-9.64208793185783;220.127021618732
24;12;17.2;56;0.467586798538975;-10.9228581567163;219.865803846704
24;13;17.7;52;0.515391908694565;-11.7279839783668;219.604586074676
24;14;18.1;53;0.531697341513292;-12.0025974025974;219.343368302648
24;15;18.2;51;0.515391908694564;-11.7279839783668;219.082150530619
24;16;17.8;55;0.467586798538973;-10.9228581567162;218.820932758591
24;17;15.5;70;0.39153985030195;-9.64208793185792;218.559714986563
24;18;14.2;83;0.292433537832311;-7.97295567804289;218.298497214535
24;19;13.8;87;0.177021792543943;-6.02920999999726;218.037279442507
24;20;13;88;0.0531697341513329;-3.94331395348843;217.776061670479
24;21;12.9;92;0.0531697341513292;-3.94331395348837;217.51484389845
24;22;12.3;96;0.0531697341513292;-3.94331395348837;217.253626126422
24;23;12.3;98;0.0531697341513292;-3.94331395348837;216.992408354394
24;24;11.7;100;0.0531697341513292;-3.94331395348837;216.731190582366
25;1;12;100;0.0531697341513292;-3.94331395348837;216.469972810338
25;2;12;100;0.0531697341513292;-3.94331395348837;216.208755038309
25;3;12;100;0.0531697341513292;-3.94331395348837;215.947537266281
25;4;11.7;100;0.0531697341513292;-3.94331395348837;215.686319494253
25;5;11.8;100;0.0531697341513292;-3.94331395348837;215.425101722225
25;6;12.2;100;0.0531697341513292;-3.94331395348837;215.163883950197
25;7;12.4;100;0.0531697341513292;-3.94331395348837;214.902666178168
25;8;13.1;98;0.0531697341513292;-3.94331395348837;214.64144840614
25;9;13.6;89;0.177021792543947;-6.02920999999732;214.380230634112
25;10;14.2;92;0.292433537832314;-7.97295567804294;214.119012862084
25;11;15.1;83;0.391539850301945;-9.64208793185783;213.857795090056
25;12;14.5;86;0.467586798538975;-10.9228581567163;213.596577318028
25;13;14.5;92;0.515391908694565;-11.7279839783668;213.335359545999
25;14;14.7;93;0.531697341513292;-12.0025974025974;213.074141773971
25;15;14.7;92;0.515391908694564;-11.7279839783668;212.812924001943
25;16;15.5;84;0.467586798538973;-10.9228581567162;212.551706229915
25;17;15.9;84;0.39153985030195;-9.64208793185792;212.290488457887
25;18;15.7;88;0.292433537832311;-7.97295567804289;212.029270685858
25;19;15;92;0.177021792543943;-6.02920999999726;211.76805291383
25;20;14.1;93;0.0531697341513329;-3.94331395348843;211.506835141802
25;21;14.2;94;0.0531697341513292;-3.94331395348837;211.245617369774
25;22;14.2;90;0.0531697341513292;-3.94331395348837;210.984399597746
25;23;14;81;0.0531697341513292;-3.94331395348837;210.723181825717
25;24;12.9;88;0.0531697341513292;-3.94331395348837;210.461964053689
26;1;13.1;85;0.0531697341513292;-3.94331395348837;210.200746281661
26;2;12.5;92;0.0531697341513292;-3.94331395348837;209.939528509633
26;3;12.5;90;0.0531697341513292;-3.94331395348837;209.678310737605
26;4;12.9;88;0.0531697341513292;-3.94331395348837;209.417092965577
26;5;13;89;0.0531697341513292;-3.94331395348837;209.155875193548
26;6;13.1;88;0.0531697341513292;-3.94331395348837;208.89465742152
26;7;13.8;84;0.0531697341513292;-3.94331395348837;208.633439649492
26;8;14.6;78;0.0531697341513292;-3.94331395348837;208.372221877464
26;9;14.6;79;0.177021792543947;-6.02920999999732;208.111004105436
26;10;15.8;77;0.292433537832314;-7.97295567804294;207.849786333407
26;11;17.1;68;0.391539850301945;-9.64208793185783;207.588568561379
26;12;16;74;0.467586798538975;-10.9228581567163;207.327350789351
26;13;18.2;63;0.515391908694565;-11.7279839783668;207.066133017323
26;14;19;55;0.531697341513292;-12.0025974025974;206.804915245295
26;15;17;61;0.515391908694564;-11.7279839783668;206.543697473266
26;16;17.8;63;0.467586798538973;-10.9228581567162;206.282479701238
26;17;16;61;0.39153985030195;-9.64208793185792;206.02126192921
26;18;15.3;60;0.292433537832311;-7.97295567804289;205.760044157182
26;19;14;70;0.177021792543943;-6.02920999999726;205.498826385154
26;20;13.6;69;0.0531697341513329;-3.94331395348843;205.237608613126
26;21;12.8;74;0.0531697341513292;-3.94331395348837;204.976390841097
26;22;11.7;82;0.0531697341513292;-3.94331395348837;204.715173069069
26;23;11;80;0.0531697341513292;-3.94331395348837;204.453955297041
26;24;11.1;76;0.0531697341513292;-3.94331395348837;204.192737525013
27;1;10.8;76;0.0531697341513292;-3.94331395348837;203.931519752985
27;2;10.1;73;0.0531697341513292;-3.94331395348837;203.670301980956
27;3;9.1;78;0.0531697341513292;-3.94331395348837;203.409084208928
27;4;8.5;77;0.0531697341513292;-3.94331395348837;203.1478664369
27;5;8.5;74;0.0531697341513292;-3.94331395348837;202.886648664872
27;6;9.5;67;0.0531697341513292;-3.94331395348837;202.625430892844
27;7;10.1;60;0.0531697341513292;-3.94331395348837;202.364213120815
27;8;11.5;54;0.0531697341513292;-3.94331395348837;202.102995348787
27;9;12.5;51;0.177021792543947;-6.02920999999732;201.841777576759
27;10;13.8;47;0.292433537832314;-7.97295567804294;201.580559804731
27;11;13.2;45;0.391539850301945;-9.64208793185783;201.319342032703
27;12;14.5;43;0.467586798538975;-10.9228581567163;201.058124260675
27;13;15;41;0.515391908694565;-11.7279839783668;200.796906488646
27;14;15.6;38;0.531697341513292;-12.0025974025974;200.535688716618
27;15;15.3;39;0.515391908694564;-11.7279839783668;200.27447094459
27;16;15.4;39;0.467586798538973;-10.9228581567162;200.013253172562
27;17;14.8;41;0.39153985030195;-9.64208793185792;199.752035400534
27;18;13.8;42;0.292433537832311;-7.97295567804289;199.490817628505
27;19;12.2;46;0.177021792543943;-6.02920999999726;199.229599856477
27;20;10.9;51;0.0531697341513329;-3.94331395348843;198.968382084449
27;21;9.7;57;0.0531697341513292;-3.94331395348837;198.707164312421
27;22;8.6;63;0.0531697341513292;-3.94331395348837;198.445946540393
27;23;7.8;67;0.0531697341513292;-3.94331395348837;198.184728768364
27;24;7.5;67;0.0531697341513292;-3.94331395348837;197.923510996336
28;1;7.2;68;0.0531697341513292;-3.94331395348837;197.662293224308
28;2;6.2;72;0.0531697341513292;-3.94331395348837;197.40107545228
28;3;6.1;73;0.0531697341513292;-3.94331395348837;197.139857680252
28;4;4.9;79;0.0531697341513292;-3.94331395348837;196.878639908224
28;5;6.3;73;0.0531697341513292;-3.94331395348837;196.617422136195
28;6;8.4;63;0.0531697341513292;-3.94331395348837;196.356204364167
28;7;10.3;54;0.0531697341513292;-3.94331395348837;196.094986592139
28;8;11.9;46;0.0531697341513292;-3.94331395348837;195.833768820111
28;9;13.3;41;0.177021792543947;-6.02920999999732;195.572551048083
28;10;14.5;41;0.292433537832314;-7.97295567804294;195.311333276054
28;11;15.9;40;0.391539850301945;-9.64208793185783;195.050115504026
28;12;16.4;41;0.467586798538975;-10.9228581567163;194.788897731998
28;13;17.5;40;0.515391908694565;-11.7279839783668;194.52767995997
28;14;18;33;0.531697341513292;-12.0025974025974;194.266462187942
28;15;18;36;0.515391908694564;-11.7279839783668;194.005244415913
28;16;18.4;36;0.467586798538973;-10.9228581567162;193.744026643885
28;17;17.6;36;0.39153985030195;-9.64208793185792;193.482808871857
28;18;16.4;39;0.292433537832311;-7.97295567804289;193.221591099829
28;19;14.3;46;0.177021792543943;-6.02920999999726;192.960373327801
28;20;12.8;51;0.0531697341513329;-3.94331395348843;192.699155555773
28;21;11.5;58;0.0531697341513292;-3.94331395348837;192.437937783744
28;22;10.3;65;0.0531697341513292;-3.94331395348837;192.176720011716
28;23;9.9;67;0.0531697341513292;-3.94331395348837;191.915502239688
28;24;9.2;70;0.0531697341513292;-3.94331395348837;191.65428446766
29;1;8.9;70;0.0531697341513292;-3.94331395348837;191.393066695632
29;2;9;70;0.0531697341513292;-3.94331395348837;191.131848923603
29;3;9.3;69;0.0531697341513292;-3.94331395348837;190.870631151575
29;4;7.5;80;0.0531697341513292;-3.94331395348837;190.609413379547
29;5;8.2;78;0.0531697341513292;-3.94331395348837;190.348195607519
29;6;10.5;70;0.0531697341513292;-3.94331395348837;190.086977835491
29;7;13.1;60;0.0531697341513292;-3.94331395348837;189.825760063462
29;8;15.2;51;0.0531697341513292;-3.94331395348837;189.564542291434
