age_d;age_h;pip;piv;pp;pv;sfstone;af;ctcs;pif;tf;cv;ua;ux1;up1;khx;khp;ux;up;masfls;pasfls;rM;rG;w;s;pf1;pf2;pf;v;dD;mSol;mSta;mSyn
146;9;16.900;16.900;10.871;10.871;0.0000;180.64;0.00060546;20.648;0.051401;0.060595;0.017765;0.0000;0.0000;0.00016250;0.0070273;0.0022214;0.096062;0.0000;-1.1013e-05;0.0071502;0.0011362;169.66;37.351;0.94868;8.9840;0.94868;193.00;-2797.9;7.3958;1.2061;7.1231
146;10;19.806;19.806;11.833;11.833;0.0000;180.67;0.00060570;20.770;0.071195;0.10010;0.022892;0.0000;0.0000;0.00016182;0.0070284;0.0019173;0.083275;0.0000;-2.0320e-06;0.0082902;0.0015643;169.69;37.362;0.94837;4.8504;0.94837;193.04;-2798.9;7.4004;1.2058;7.1237
146;11;22.330;22.330;12.688;12.688;0.0000;180.68;0.00060611;20.870;0.084013;0.13402;0.025773;0.0000;0.0000;0.00016112;0.0070289;0.0016563;0.072259;0.0000;5.6743e-06;0.0093090;0.0017646;169.70;37.376;0.94813;1.7461;0.94813;193.06;-2800.0;7.4057;1.2055;7.1245
146;12;24.237;24.237;13.314;13.314;0.0000;180.69;0.00060661;20.888;0.084536;0.16005;0.027423;0.0000;0.0000;0.00016042;0.0070291;0.0015100;0.066163;0.0000;1.1580e-05;0.0093728;0.0019352;169.69;37.392;0.94804;0.55249;0.55249;193.06;-2801.2;7.4115;1.2052;7.1255
146;13;25.533;25.533;13.805;13.805;0.0000;180.69;0.00060716;21.018;0.10351;0.17642;0.028278;0.0000;0.0000;0.00015971;0.0070290;0.0014837;0.065299;0.0000;1.5283e-05;0.010868;0.0018670;169.67;37.407;0.94779;0.0000;0.0000;193.05;-2802.4;7.4174;1.2049;7.1266
146;14;25.957;25.957;13.955;13.955;0.0000;180.68;0.00060775;21.048;0.10690;0.18200;0.028532;0.0000;0.0000;0.00015900;0.0070287;0.0014382;0.063576;0.0000;1.6529e-05;0.011084;0.0018712;169.64;37.423;0.94773;0.0000;0.0000;193.03;-2803.7;7.4232;1.2046;7.1276
146;15;25.550;25.550;13.822;13.822;0.0000;180.67;0.00060834;21.068;0.10756;0.17642;0.028240;0.0000;0.0000;0.00015830;0.0070282;0.0014785;0.065643;0.0000;1.5233e-05;0.011160;0.0018316;169.61;37.438;0.94775;0.0000;0.0000;193.01;-2805.0;7.4290;1.2043;7.1286
146;16;24.350;24.350;13.427;13.427;0.0000;180.66;0.00060891;21.092;0.11049;0.16005;0.027348;0.0000;0.0000;0.00015759;0.0070279;0.0016027;0.071471;0.0000;1.1484e-05;0.011309;0.0017196;169.58;37.453;0.94777;0.0000;0.0000;192.99;-2806.2;7.4346;1.2040;7.1295
146;17;22.369;22.369;12.727;12.727;0.0000;180.66;0.00060942;21.014;0.094588;0.13402;0.025667;0.0000;0.0000;0.00015690;0.0070278;0.0017216;0.077115;0.0000;5.5379e-06;0.010079;0.0016707;169.56;37.467;0.94803;0.39914;0.39914;192.98;-2807.5;7.4400;1.2038;7.1303
146;18;19.818;19.818;11.845;11.845;0.0000;180.67;0.00060983;20.898;0.073660;0.10010;0.022764;0.0000;0.0000;0.00015622;0.0070282;0.0018710;0.084172;0.0000;-2.2011e-06;0.0085877;0.0015186;169.56;37.481;0.94835;4.6169;0.94835;192.99;-2808.6;7.4452;1.2035;7.1311
146;19;16.897;16.897;10.868;10.868;0.0000;180.69;0.00061007;20.751;0.051426;0.060595;0.017638;0.0000;0.0000;0.00015556;0.0070293;0.0021426;0.096818;0.0000;-1.1206e-05;0.0070857;0.0011294;169.60;37.492;0.94869;9.0694;0.94869;193.03;-2809.7;7.4497;1.2032;7.1316
146;20;13.840;13.840;9.8972;9.8972;0.0000;180.73;0.00061005;20.736;0.049542;0.018200;0.0075775;0.0000;0.0000;0.00015491;0.0070308;0.0024544;0.11139;0.0000;-2.0862e-05;0.0069516;6.4826e-05;169.66;37.498;0.94880;10.531;0.94880;193.10;-2810.7;7.4521;1.2029;7.1317
146;21;13.839;13.839;9.8958;9.8958;0.0000;180.77;0.00060985;20.716;0.047701;0.018200;0.0075693;0.0000;0.0000;0.00015427;0.0070324;0.0024410;0.11128;0.0000;-2.0858e-05;0.0068191;7.8141e-05;169.73;37.498;0.94882;10.767;0.94882;193.17;-2811.6;7.4527;1.2026;7.1317
146;22;13.836;13.836;9.8923;9.8923;0.0000;180.82;0.00060964;20.670;0.043637;0.018200;0.0075611;0.0000;0.0000;0.00015363;0.0070341;0.0024239;0.11098;0.0000;-2.0854e-05;0.0064779;0.00011382;169.80;37.499;0.94886;11.288;0.94886;193.24;-2812.6;7.4533;1.2023;7.1317
146;23;13.830;13.830;9.8865;9.8865;0.0000;180.86;0.00060942;20.599;0.034682;0.018200;0.0075531;0.0000;0.0000;0.00015299;0.0070359;0.0024030;0.11051;0.0000;-2.0851e-05;0.0059595;0.00016850;169.88;37.500;0.94895;12.465;0.94895;193.32;-2813.5;7.4541;1.2020;7.1317
146;24;13.824;13.824;9.8804;9.8804;0.0000;180.92;0.00060919;20.522;0.025589;0.018200;0.0075451;0.0000;0.0000;0.00015237;0.0070379;0.0023815;0.11000;0.0000;-2.0848e-05;0.0054476;0.00022250;169.97;37.502;0.94904;13.654;0.94904;193.40;-2814.3;7.4551;1.2017;7.1318
147;1;13.816;13.816;9.8724;9.8724;0.0000;180.97;0.00060895;20.425;0.013703;0.018200;0.0075372;0.0000;0.0000;0.00015175;0.0070402;0.0023570;0.10935;0.0000;-2.0844e-05;0.0048535;0.00028531;170.06;37.504;0.94916;15.212;0.94916;193.50;-2815.1;7.4562;1.2014;7.1318
147;2;13.814;13.814;9.8702;9.8702;0.0000;181.04;0.00060869;20.394;0.011660;0.018200;0.0075294;0.0000;0.0000;0.00015113;0.0070426;0.0023427;0.10917;0.0000;-2.0841e-05;0.0047005;0.00030087;170.16;37.506;0.94918;15.464;0.94918;193.61;-2815.8;7.4575;1.2011;7.1318
147;3;13.813;13.813;9.8697;9.8697;0.0000;181.10;0.00060843;20.382;0.0099086;0.018200;0.0075217;0.0000;0.0000;0.00015052;0.0070451;0.0023315;0.10913;0.0000;-2.0837e-05;0.0046707;0.00030322;170.27;37.509;0.94920;15.696;0.94920;193.71;-2816.5;7.4589;1.2008;7.1318
147;4;13.811;13.811;9.8675;9.8675;0.0000;181.16;0.00060816;20.351;0.0080040;0.018200;0.0075139;0.0000;0.0000;0.00014991;0.0070475;0.0023174;0.10894;0.0000;-2.0834e-05;0.0045235;0.00031817;170.37;37.511;0.94921;15.929;0.94921;193.82;-2817.2;7.4602;1.2005;7.1318
147;5;13.807;13.807;9.8640;9.8640;0.0000;181.23;0.00060789;20.304;0.0044879;0.018200;0.0075062;0.0000;0.0000;0.00014931;0.0070501;0.0023010;0.10865;0.0000;-2.0830e-05;0.0042974;0.00034157;170.48;37.514;0.94925;16.371;0.94925;193.93;-2817.9;7.4617;1.2002;7.1319
147;6;13.810;13.810;9.8662;9.8662;0.0000;181.30;0.00060762;20.322;0.0046109;0.018200;0.0074985;0.0000;0.0000;0.00014871;0.0070527;0.0022946;0.10882;0.0000;-2.0827e-05;0.0044379;0.00032569;170.59;37.517;0.94925;16.371;0.94925;194.04;-2818.6;7.4631;1.1999;7.1319
147;7;13.826;13.826;9.8830;9.8830;0.0000;181.36;0.00060736;20.508;0.025648;0.018200;0.0074907;0.0000;0.0000;0.00014811;0.0070550;0.0023128;0.11017;0.0000;-2.0823e-05;0.0056641;0.00019348;170.69;37.519;0.94904;13.632;0.94904;194.14;-2819.3;7.4643;1.1996;7.1319
147;8;13.835;13.835;9.8914;9.8914;0.0000;181.41;0.00060713;20.598;0.036053;0.018200;0.0074828;0.0000;0.0000;0.00014750;0.0070571;0.0023166;0.11084;0.0000;-2.0819e-05;0.0063990;0.00011389;170.78;37.520;0.94893;12.275;0.94893;194.23;-2820.2;7.4652;1.1993;7.1319
147;9;16.909;16.909;10.880;10.880;0.0000;181.45;0.00060708;20.718;0.049599;0.060595;0.017384;0.0000;0.0000;0.00014689;0.0070587;0.0020183;0.096989;0.0000;-1.1130e-05;0.0074658;0.0010615;170.84;37.526;0.94870;9.2829;0.94870;194.30;-2821.2;7.4676;1.1990;7.1320
147;10;19.830;19.830;11.857;11.857;0.0000;181.48;0.00060731;20.860;0.077212;0.10010;0.022400;0.0000;0.0000;0.00014627;0.0070598;0.0017463;0.084286;0.0000;-2.1073e-06;0.0088810;0.0014483;170.88;37.537;0.94831;4.0792;0.94831;194.34;-2822.3;7.4719;1.1987;7.1325
147;11;22.353;22.353;12.711;12.711;0.0000;181.49;0.00060772;20.946;0.095951;0.13402;0.025219;0.0000;0.0000;0.00014563;0.0070601;0.0016264;0.078845;0.0000;5.6334e-06;0.0097819;0.0016546;170.88;37.550;0.94801;0.13634;0.13634;194.35;-2823.4;7.4770;1.1984;7.1332
147;12;24.334;24.334;13.412;13.412;0.0000;181.48;0.00060823;21.055;0.11450;0.16005;0.026832;0.0000;0.0000;0.00014499;0.0070600;0.0014691;0.071533;0.0000;1.1565e-05;0.011055;0.0016916;170.86;37.564;0.94773;0.0000;0.0000;194.34;-2824.6;7.4824;1.1981;7.1340
147;13;25.550;25.550;13.822;13.822;0.0000;181.47;0.00060881;21.080;0.11927;0.17642;0.027668;0.0000;0.0000;0.00014434;0.0070594;0.0013499;0.066019;0.0000;1.5281e-05;0.011202;0.0017658;170.82;37.578;0.94762;0.0000;0.0000;194.31;-2825.9;7.4879;1.1978;7.1349
147;14;25.993;25.993;13.990;13.990;0.0000;181.45;0.00060944;21.131;0.12917;0.18200;0.027915;0.0000;0.0000;0.00014369;0.0070586;0.0013117;0.064436;0.0000;1.6530e-05;0.011721;0.0017368;170.77;37.593;0.94750;0.0000;0.0000;194.27;-2827.2;7.4934;1.1975;7.1358
147;15;25.567;25.567;13.839;13.839;0.0000;181.43;0.00061008;21.132;0.12376;0.17642;0.027628;0.0000;0.0000;0.00014304;0.0070577;0.0013452;0.066372;0.0000;1.5226e-05;0.011502;0.0017294;170.72;37.607;0.94758;0.0000;0.0000;194.22;-2828.5;7.4990;1.1972;7.1367
147;16;24.346;24.346;13.423;13.423;0.0000;181.41;0.00061067;21.132;0.11848;0.16005;0.026755;0.0000;0.0000;0.00014240;0.0070571;0.0014538;0.072046;0.0000;1.1460e-05;0.011287;0.0016585;170.68;37.621;0.94769;0.0000;0.0000;194.19;-2829.8;7.5044;1.1969;7.1375
147;17;22.369;22.369;12.727;12.727;0.0000;181.40;0.00061119;21.059;0.10225;0.13402;0.025110;0.0000;0.0000;0.00014177;0.0070568;0.0016186;0.080564;0.0000;5.4880e-06;0.010124;0.0016062;170.65;37.635;0.94795;0.0000;0.0000;194.17;-2831.1;7.5096;1.1966;7.1383
147;18;19.837;19.837;11.864;11.864;0.0000;181.41;0.00061162;20.983;0.089375;0.10010;0.022270;0.0000;0.0000;0.00014115;0.0070570;0.0017026;0.085119;0.0000;-2.2836e-06;0.0090804;0.0014129;170.65;37.647;0.94818;2.4905;0.94818;194.18;-2832.2;7.5146;1.1963;7.1389
147;19;16.930;16.930;10.901;10.901;0.0000;181.42;0.00061189;20.908;0.072900;0.060595;0.017254;0.0000;0.0000;0.00014055;0.0070576;0.0019579;0.098317;0.0000;-1.1326e-05;0.0081963;0.00096929;170.66;37.658;0.94847;6.2169;0.94847;194.20;-2833.3;7.5188;1.1960;7.1393
147;20;13.846;13.846;9.9029;9.9029;0.0000;181.45;0.00061190;20.847;0.062226;0.018200;0.0074125;0.0000;0.0000;0.00013995;0.0070588;0.0022330;0.11263;0.0000;-2.1020e-05;0.0075896;0.0000;170.71;37.662;0.94867;8.8755;0.94867;194.25;-2834.4;7.5208;1.1957;7.1394
147;21;13.842;13.842;9.8985;9.8985;0.0000;181.49;0.00061170;20.792;0.053099;0.018200;0.0074044;0.0000;0.0000;0.00013937;0.0070602;0.0022159;0.11225;0.0000;-2.1017e-05;0.0071178;2.8454e-05;170.77;37.662;0.94876;10.089;0.94876;194.31;-2835.4;7.5212;1.1954;7.1394
147;22;13.842;13.842;9.8989;9.8989;0.0000;181.53;0.00061150;20.792;0.053441;0.018200;0.0073963;0.0000;0.0000;0.00013879;0.0070617;0.0022067;0.11228;0.0000;-2.1013e-05;0.0071637;2.2672e-05;170.84;37.662;0.94876;10.042;0.94876;194.38;-2836.4;7.5216;1.1951;7.1394
147;23;13.835;13.835;9.8914;9.8914;0.0000;181.57;0.00061128;20.700;0.040042;0.018200;0.0073883;0.0000;0.0000;0.00013821;0.0070634;0.0021848;0.11166;0.0000;-2.1009e-05;0.0064232;0.00010114;170.91;37.663;0.94890;11.813;0.94890;194.45;-2837.3;7.5221;1.1948;7.1394
147;24;13.829;13.829;9.8857;9.8857;0.0000;181.62;0.00061105;20.628;0.032241;0.018200;0.0073803;0.0000;0.0000;0.00013764;0.0070653;0.0021659;0.11118;0.0000;-2.1005e-05;0.0059092;0.00015537;170.99;37.664;0.94897;12.827;0.94897;194.53;-2838.2;7.5228;1.1945;7.1394
148;1;13.825;13.825;9.8821;9.8821;0.0000;181.67;0.00061082;20.582;0.027949;0.018200;0.0073725;0.0000;0.0000;0.00013708;0.0070673;0.0021507;0.11088;0.0000;-2.1001e-05;0.0056136;0.00018620;171.08;37.665;0.94901;13.377;0.94901;194.62;-2839.1;7.5237;1.1942;7.1394
148;2;13.826;13.826;9.8826;9.8826;0.0000;181.72;0.00061058;20.581;0.027112;0.018200;0.0073647;0.0000;0.0000;0.00013652;0.0070694;0.0021418;0.11091;0.0000;-2.0998e-05;0.0056500;0.00018147;171.17;37.667;0.94902;13.492;0.94902;194.71;-2839.9;7.5247;1.1939;7.1395
148;3;13.826;13.826;9.8826;9.8826;0.0000;181.78;0.00061033;20.575;0.026128;0.018200;0.0073569;0.0000;0.0000;0.00013596;0.0070715;0.0021322;0.11090;0.0000;-2.0994e-05;0.0056502;0.00018061;171.25;37.668;0.94903;13.623;0.94903;194.80;-2840.7;7.5256;1.1936;7.1395
148;4;13.821;13.821;9.8781;9.8781;0.0000;181.83;0.00061008;20.519;0.020002;0.018200;0.0073491;0.0000;0.0000;0.00013540;0.0070737;0.0021158;0.11053;0.0000;-2.0990e-05;0.0052992;0.00021739;171.35;37.670;0.94909;14.417;0.94909;194.89;-2841.5;7.5266;1.1933;7.1395
148;5;13.818;13.818;9.8751;9.8751;0.0000;181.89;0.00060982;20.477;0.015572;0.018200;0.0073414;0.0000;0.0000;0.00013485;0.0070760;0.0021016;0.11027;0.0000;-2.0986e-05;0.0050666;0.00024148;171.45;37.672;0.94914;14.990;0.94914;194.99;-2842.3;7.5277;1.1929;7.1395
148;6;13.820;13.820;9.8768;9.8768;0.0000;181.95;0.00060956;20.491;0.016875;0.018200;0.0073337;0.0000;0.0000;0.00013430;0.0070783;0.0020949;0.11041;0.0000;-2.0982e-05;0.0051987;0.00022651;171.55;37.674;0.94912;14.822;0.94912;195.09;-2843.1;7.5289;1.1926;7.1395
148;7;13.831;13.831;9.8879;9.8879;0.0000;182.01;0.00060930;20.611;0.029034;0.018200;0.0073259;0.0000;0.0000;0.00013376;0.0070805;0.0021025;0.11130;0.0000;-2.0978e-05;0.0061038;0.00012870;171.64;37.675;0.94900;13.254;0.94900;195.19;-2843.9;7.5298;1.1923;7.1395
148;8;13.842;13.842;9.8985;9.8985;0.0000;182.06;0.00060906;20.727;0.044009;0.018200;0.0073180;0.0000;0.0000;0.00013321;0.0070824;0.0021092;0.11215;0.0000;-2.0974e-05;0.0071204;1.8922e-05;171.72;37.676;0.94885;11.291;0.94885;195.27;-2844.9;7.5304;1.1920;7.1395
148;9;16.931;16.931;10.902;10.902;0.0000;182.10;0.00060903;20.842;0.066304;0.060595;0.017001;0.0000;0.0000;0.00013265;0.0070838;0.0018391;0.098214;0.0000;-1.1250e-05;0.0082541;0.00093595;171.78;37.680;0.94853;7.0648;0.94853;195.33;-2845.9;7.5325;1.1917;7.1396
148;10;19.847;19.847;11.874;11.874;0.0000;182.11;0.00060928;20.945;0.088562;0.10010;0.021906;0.0000;0.0000;0.00013208;0.0070845;0.0015881;0.085181;0.0000;-2.1959e-06;0.0093271;0.0013475;171.80;37.690;0.94819;2.5597;0.94819;195.36;-2847.0;7.5365;1.1914;7.1400
148;11;22.359;22.359;12.717;12.717;0.0000;182.12;0.00060968;21.006;0.098195;0.13402;0.024662;0.0000;0.0000;0.00013150;0.0070847;0.0014943;0.080507;0.0000;5.5717e-06;0.0099486;0.0015770;171.80;37.702;0.94798;0.0000;0.0000;195.36;-2848.2;7.5414;1.1911;7.1406
148;12;24.296;24.296;13.373;13.373;0.0000;182.12;0.00061017;21.053;0.10190;0.16005;0.026239;0.0000;0.0000;0.00013092;0.0070847;0.0013263;0.071770;0.0000;1.1525e-05;0.010410;0.0016972;171.78;37.716;0.94786;0.0000;0.0000;195.35;-2849.4;7.5467;1.1907;7.1414
148;13;25.533;25.533;13.805;13.805;0.0000;182.11;0.00061071;21.107;0.10980;0.17642;0.027056;0.0000;0.0000;0.00013034;0.0070844;0.0012226;0.066448;0.0000;1.5257e-05;0.010962;0.0017260;171.75;37.730;0.94773;0.0000;0.0000;195.33;-2850.6;7.5521;1.1904;7.1422
148;14;25.971;25.971;13.968;13.968;0.0000;182.09;0.00061129;21.153;0.11697;0.18200;0.027298;0.0000;0.0000;0.00012976;0.0070838;0.0011873;0.064817;0.0000;1.6512e-05;0.011397;0.0017054;171.71;37.745;0.94763;0.0000;0.0000;195.30;-2851.9;7.5576;1.1901;7.1431
148;15;25.554;25.554;13.826;13.826;0.0000;182.08;0.00061188;21.162;0.11649;0.17642;0.027017;0.0000;0.0000;0.00012918;0.0070832;0.0012188;0.066826;0.0000;1.5206e-05;0.011328;0.0016826;171.67;37.759;0.94766;0.0000;0.0000;195.27;-2853.2;7.5631;1.1898;7.1439
148;16;24.323;24.323;13.400;13.400;0.0000;182.07;0.00061243;21.146;0.10956;0.16005;0.026163;0.0000;0.0000;0.00012861;0.0070827;0.0013147;0.072407;0.0000;1.1428e-05;0.010904;0.0016360;171.64;37.773;0.94779;0.0000;0.0000;195.25;-2854.5;7.5684;1.1895;7.1447
148;17;22.353;22.353;12.711;12.711;0.0000;182.06;0.00061291;21.076;0.091339;0.13402;0.024554;0.0000;0.0000;0.00012804;0.0070826;0.0013544;0.074921;0.0000;5.4367e-06;0.0098435;0.0015767;171.62;37.786;0.94806;0.85624;0.85624;195.24;-2855.7;7.5736;1.1892;7.1455
148;18;19.828;19.828;11.855;11.855;0.0000;182.07;0.00061330;21.005;0.081251;0.10010;0.021776;0.0000;0.0000;0.00012748;0.0070829;0.0015405;0.085587;0.0000;-2.3617e-06;0.0088857;0.0013809;171.62;37.798;0.94827;3.6150;0.94827;195.25;-2856.9;7.5785;1.1888;7.1461
148;19;16.930;16.930;10.901;10.901;0.0000;182.09;0.00061355;20.950;0.070882;0.060595;0.016872;0.0000;0.0000;0.00012694;0.0070837;0.0017736;0.098973;0.0000;-1.1436e-05;0.0082291;0.00092477;171.65;37.808;0.94849;6.5198;0.94849;195.28;-2858.0;7.5826;1.1885;7.1465
148;20;13.848;13.848;9.9047;9.9047;0.0000;182.12;0.00061354;20.908;0.061384;0.018200;0.0072481;0.0000;0.0000;0.00012640;0.0070849;0.0020245;0.11348;0.0000;-2.1166e-05;0.0078181;0.0000;171.69;37.812;0.94868;9.0525;0.94868;195.33;-2859.0;7.5845;1.1882;7.1466
148;21;13.843;13.843;9.8994;9.8994;0.0000;182.16;0.00061332;20.842;0.047652;0.018200;0.0072401;0.0000;0.0000;0.00012587;0.0070864;0.0020077;0.11303;0.0000;-2.1161e-05;0.0072385;0.0000;171.76;37.812;0.94882;10.892;0.94882;195.39;-2860.0;7.5847;1.1879;7.1466
148;22;13.838;13.838;9.8949;9.8949;0.0000;182.21;0.00061307;20.785;0.035684;0.018200;0.0072321;0.0000;0.0000;0.00012535;0.0070882;0.0019922;0.11265;0.0000;-2.1157e-05;0.0067885;4.5265e-05;171.84;37.812;0.94895;12.496;0.94895;195.47;-2861.0;7.5851;1.1876;7.1466
148;23;13.834;13.834;9.8910;9.8910;0.0000;182.26;0.00061281;20.732;0.026052;0.018200;0.0072243;0.0000;0.0000;0.00012484;0.0070902;0.0019775;0.11231;0.0000;-2.1152e-05;0.0064076;8.5240e-05;171.92;37.813;0.94904;13.780;0.94904;195.56;-2861.9;7.5857;1.1872;7.1466
148;24;13.831;13.831;9.8879;9.8879;0.0000;182.32;0.00061252;20.690;0.021827;0.018200;0.0072165;0.0000;0.0000;0.00012433;0.0070924;0.0019641;0.11204;0.0000;-2.1147e-05;0.0061262;0.00011455;172.02;37.814;0.94908;14.324;0.94908;195.65;-2862.8;7.5863;1.1869;7.1466
149;1;13.829;13.829;9.8857;9.8857;0.0000;182.37;0.00061224;20.657;0.019130;0.018200;0.0072087;0.0000;0.0000;0.00012382;0.0070946;0.0019521;0.11185;0.0000;-2.1142e-05;0.0059328;0.00013444;172.12;37.815;0.94911;14.665;0.94911;195.75;-2863.7;7.5871;1.1866;7.1466
149;2;13.825;13.825;9.8821;9.8821;0.0000;182.43;0.00061195;20.610;0.013163;0.018200;0.0072010;0.0000;0.0000;0.00012332;0.0070970;0.0019383;0.11154;0.0000;-2.1136e-05;0.0056361;0.00016541;172.22;37.816;0.94917;15.445;0.94917;195.85;-2864.6;7.5879;1.1863;7.1466
149;3;13.824;13.824;9.8808;9.8808;0.0000;182.50;0.00061165;20.587;0.0098903;0.018200;0.0071934;0.0000;0.0000;0.00012282;0.0070995;0.0019276;0.11142;0.0000;-2.1131e-05;0.0055288;0.00017608;172.32;37.817;0.94920;15.875;0.94920;195.96;-2865.4;7.5889;1.1859;7.1466
149;4;13.820;13.820;9.8764;9.8764;0.0000;182.56;0.00061135;20.529;0.0064690;0.018200;0.0071858;0.0000;0.0000;0.00012233;0.0071020;0.0019127;0.11105;0.0000;-2.1126e-05;0.0051853;0.00021207;172.43;37.819;0.94923;16.291;0.94923;196.07;-2866.2;7.5899;1.1856;7.1466
149;5;13.820;13.820;9.8764;9.8764;0.0000;182.63;0.00061104;20.521;0.0054968;0.018200;0.0071782;0.0000;0.0000;0.00012183;0.0071046;0.0019041;0.11104;0.0000;-2.1121e-05;0.0051855;0.00021123;172.54;37.821;0.94924;16.418;0.94924;196.18;-2866.9;7.5909;1.1853;7.1466
149;6;13.823;13.823;9.8795;9.8795;0.0000;182.69;0.00061073;20.550;0.0077438;0.018200;0.0071706;0.0000;0.0000;0.00012134;0.0071071;0.0018999;0.11128;0.0000;-2.1116e-05;0.0054241;0.00018486;172.65;37.822;0.94922;16.134;0.94922;196.29;-2867.7;7.5919;1.1850;7.1466
149;7;13.826;13.826;9.8830;9.8830;0.0000;182.76;0.00061043;20.583;0.012332;0.018200;0.0071630;0.0000;0.0000;0.00012085;0.0071096;0.0018962;0.11155;0.0000;-2.1111e-05;0.0057101;0.00015340;172.76;37.824;0.94917;15.531;0.94917;196.40;-2868.6;7.5928;1.1846;7.1466
149;8;13.829;13.829;9.8861;9.8861;0.0000;182.82;0.00061013;20.611;0.016112;0.018200;0.0071553;0.0000;0.0000;0.00012036;0.0071120;0.0018919;0.11179;0.0000;-2.1106e-05;0.0059727;0.00012445;172.86;37.825;0.94914;15.035;0.94914;196.50;-2869.4;7.5937;1.1843;7.1466
149;9;16.871;16.871;10.842;10.842;0.0000;182.88;0.00061001;20.659;0.021637;0.060595;0.016623;0.0000;0.0000;0.00011987;0.0071142;0.0016399;0.097327;0.0000;-1.1339e-05;0.0063695;0.0010974;172.95;37.830;0.94898;13.048;0.94898;196.60;-2870.3;7.5962;1.1840;7.1467
149;10;19.745;19.745;11.772;11.772;0.0000;182.92;0.00061014;20.753;0.037815;0.10010;0.021420;0.0000;0.0000;0.00011938;0.0071160;0.0014124;0.084193;0.0000;-2.2413e-06;0.0071517;0.0015285;173.02;37.842;0.94871;9.3739;0.94871;196.67;-2871.2;7.6007;1.1837;7.1473
149;11;22.190;22.190;12.548;12.548;0.0000;182.96;0.00061041;20.760;0.041701;0.13402;0.024116;0.0000;0.0000;0.00011888;0.0071174;0.0012089;0.072379;0.0000;5.5673e-06;0.0071544;0.0018179;173.06;37.856;0.94856;7.4074;0.94856;196.72;-2872.2;7.6061;1.1833;7.1481
149;12;24.136;24.136;13.213;13.213;0.0000;182.98;0.00061079;20.861;0.058436;0.16005;0.025659;0.0000;0.0000;0.00011837;0.0071183;0.0010641;0.063990;0.0000;1.1554e-05;0.0080339;0.0018897;173.09;37.871;0.94830;4.0456;0.94830;196.76;-2873.2;7.6120;1.1830;7.1491
149;13;25.340;25.340;13.612;13.612;0.0000;183.00;0.00061125;20.892;0.065460;0.17642;0.026460;0.0000;0.0000;0.00011786;0.0071188;0.00096835;0.058490;0.0000;1.5309e-05;0.0082463;0.0019531;173.10;37.887;0.94817;2.3701;0.94817;196.78;-2874.3;7.6179;1.1827;7.1502
149;14;25.723;25.723;13.720;13.720;0.0000;183.01;0.00061173;20.879;0.059672;0.18200;0.026697;0.0000;0.0000;0.00011735;0.0071193;0.00093035;0.056443;0.0000;1.6577e-05;0.0079893;0.0020062;173.10;37.904;0.94822;2.9032;0.94822;196.79;-2875.4;7.6241;1.1823;7.1513
149;15;25.318;25.318;13.591;13.591;0.0000;183.02;0.00061221;20.891;0.062545;0.17642;0.026424;0.0000;0.0000;0.00011684;0.0071197;0.00095981;0.058487;0.0000;1.5271e-05;0.0079928;0.0019764;173.10;37.920;0.94821;2.7690;0.94821;196.80;-2876.4;7.6302;1.1820;7.1525
149;16;24.097;24.097;13.174;13.174;0.0000;183.03;0.00061266;20.856;0.053088;0.16005;0.025590;0.0000;0.0000;0.00011634;0.0071203;0.0010453;0.063976;0.0000;1.1479e-05;0.0075474;0.0019344;173.11;37.936;0.94836;4.7757;0.94836;196.82;-2877.5;7.6363;1.1817;7.1536
149;17;22.190;22.190;12.548;12.548;0.0000;183.06;0.00061304;20.825;0.043285;0.13402;0.024018;0.0000;0.0000;0.00011584;0.0071213;0.0011855;0.072880;0.0000;5.4612e-06;0.0071726;0.0018055;173.14;37.952;0.94854;7.2453;0.94854;196.86;-2878.5;7.6421;1.1813;7.1547
149;18;19.718;19.718;11.745;11.745;0.0000;183.09;0.00061331;20.775;0.033647;0.10010;0.021302;0.0000;0.0000;0.00011536;0.0071227;0.0013674;0.084430;0.0000;-2.3752e-06;0.0066862;0.0015657;173.19;37.966;0.94875;9.9644;0.94875;196.91;-2879.4;7.6476;1.1810;7.1555
149;19;16.871;16.871;10.842;10.842;0.0000;183.14;0.00061344;20.743;0.030148;0.060595;0.016505;0.0000;0.0000;0.00011488;0.0071245;0.0015813;0.098067;0.0000;-1.1497e-05;0.0063943;0.0010821;173.25;37.977;0.94890;11.947;0.94890;196.99;-2880.3;7.6521;1.1807;7.1560
149;20;13.829;13.829;9.8861;9.8861;0.0000;183.19;0.00061333;20.689;0.018597;0.018200;0.0070908;0.0000;0.0000;0.00011441;0.0071266;0.0018073;0.11258;0.0000;-2.1282e-05;0.0059976;0.00011484;173.34;37.983;0.94911;14.767;0.94911;197.08;-2881.2;7.6546;1.1804;7.1562
149;21;13.828;13.828;9.8848;9.8848;0.0000;183.25;0.00061305;20.667;0.023863;0.018200;0.0070831;0.0000;0.0000;0.00011394;0.0071288;0.0017974;0.11246;0.0000;-2.1277e-05;0.0058834;0.00012626;173.43;37.984;0.94906;14.018;0.94906;197.17;-2882.1;7.6554;1.1800;7.1562
